0,1
cg01022219,0.06491474062204361
cg24776343,0.043413300067186356
cg27436324,0.03265424817800522
cg22854448,0.03011181950569153
cg13791841,0.02660341002047062
cg04194054,0.024368319660425186
cg13298147,0.021696679294109344
cg18373623,0.016567090526223183
cg00098297,0.013917800039052963
cg10516465,0.013863669708371162
cg10338830,0.013650179840624332
cg00017461,0.011765800416469574
cg23426945,0.011614070273935795
cg17635080,0.010844539850950241
cg18240331,0.01034982968121767
cg04212021,0.010274169966578484
cg07324116,0.009354080073535442
cg02395363,0.009302630089223385
cg07195011,0.009143609553575516
cg19657174,0.008871730417013168
cg23266594,0.008788550272583961
cg01361361,0.008751899935305119
cg00026290,0.008124830201268196
cg13331691,0.007861020043492317
cg21475076,0.007727370131760836
cg03937605,0.007549849804490805
cg20677436,0.007478890009224415
cg07018389,0.007325849961489439
cg00685614,0.007243710104376078
cg05721858,0.006999270059168339
cg12486493,0.00665066996589303
cg25814383,0.0064537799917161465
cg02632314,0.006133160088211298
cg04996219,0.0060824500396847725
cg08808128,0.006044489797204733
cg25159927,0.005903630051761866
cg11690789,0.005894619971513748
cg27116819,0.005751340184360743
cg01834856,0.005487309768795967
cg05012672,0.005437029991298914
cg09678836,0.005236030090600252
cg17095147,0.0046873800456523895
cg20691436,0.004480159841477871
cg00584026,0.004162820056080818
cg24416513,0.004072819836437702
cg07019638,0.003882040036842227
cg13116789,0.003814940107986331
cg01785706,0.003784530097618699
cg16094412,0.003689599921926856
cg16755475,0.0036888900212943554
cg24638647,0.003674359992146492
cg02229757,0.003673840081319213
cg18982286,0.003618550021201372
cg02086195,0.0034864400513470173
cg16001689,0.0034842800814658403
cg00204802,0.003447260009124875
cg01174264,0.0033840599935501814
cg00812438,0.003304680110886693
cg17300544,0.00321344006806612
cg12491643,0.00321044004522264
cg04510459,0.0031472500413656235
cg01794103,0.0031446099746972322
cg04452437,0.0030868500471115112
cg03221247,0.0030398000963032246
cg01041405,0.0030135600827634335
cg22731271,0.002999850083142519
cg13496041,0.0029442699160426855
cg25145765,0.0029273300897330046
cg02633729,0.002807189943268895
cg02899346,0.002785359974950552
cg03602280,0.002778880065307021
cg24420534,0.0027703798841685057
cg00831222,0.0027506400365382433
cg00779602,0.002626510104164481
cg06892679,0.0026203200686722994
cg04392082,0.002611229894682765
cg02075410,0.0025859300512820482
cg09791621,0.0025600900407880545
cg00423035,0.0025463399942964315
cg13007502,0.0025043298956006765
cg06022561,0.0024548100773245096
cg00208153,0.002403639955446124
cg24051554,0.002400940051302314
cg00008629,0.0023890300653874874
cg02697979,0.0023604200687259436
cg15355952,0.0023595700040459633
cg25954914,0.0023012699093669653
cg23014871,0.002204549964517355
cg18437792,0.0020328399259597063
cg00515954,0.002032219897955656
cg13972706,0.0020256200805306435
cg04786207,0.0020222601015120745
cg02820836,0.0019970100838690996
cg21450888,0.0019618000369518995
cg15975806,0.001863340032286942
cg03216043,0.0018218200420960784
cg15054077,0.001819030032493174
cg14290576,0.001799889956600964
cg01951274,0.0017943700077012181
